url,status,state,parent,failureDetails
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot7.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://library.soton.ac.uk/srch.php?tag=help+with+maths&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot11.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot10.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot12.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://library.soton.ac.uk/srch.php?tag=academic+support&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot13.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://library.soton.ac.uk/srch.php?tag=academic+skills+hub&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/srch.php?tag=study+support&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://guides.soton.ac.uk/open/library/accordion/js/main.js",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/c.php?g=684376&p=4886540",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/banner_size_alex_A3.jpg",200,OK,"https://library.soton.ac.uk/film","[]"
"https://library.soton.ac.uk/srch.php?tag=study+skills&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/home/services",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/srch.php?tag=academic+skills+southampton&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/greydelphis.png",200,OK,"https://library.soton.ac.uk/film","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/red_webcat.png",200,OK,"https://library.soton.ac.uk/film","[]"
